MMI_MMI_AA	MMI_AC	MMI_AG	MMI_AT	MMI_CC	MMI_CG	MMI_CT	MMI_GG	MMI_GT	MMI_TT	MMI_AAA	MMI_AAC	MMI_AAG	MMI_AAT	MMI_ACC	MMI_ACG	MMI_ACT	MMI_AGG	MMI_AGT	MMI_ATT	MMI_CCC	MMI_CCG	MMI_CCT	MMI_CGG	MMI_CGT	MMI_CTT	MMI_GGG	MMI_GGT	MMI_GTT	MMI_TTT
0.0	0.0	-0.1106911091482805	-0.07138685033731967	0.0	-0.08109302162163284	0.0	0.029598087526647627	0.07659845045122118	0.0	0.0	0.0	0.32881035041559126	-0.08699124989602586	0.0	0.002262203247747341	0.35662413689162487	0.21811924126731075	-0.08061511942449956	-0.15837810023334553	0.0	-0.33228814520757305	0.0	-0.5304484064490127	2.1576881123142173	0.0	-0.3382793523900735	0.32802289296231685	0.04847510871904648	0.0
0.0	0.10862918042800689	-0.18000582720427502	0.0	-0.012980816643505866	-0.07014459833746406	-0.015415067982725844	0.0	0.0	0.0	0.0	-0.052755173384739285	-0.10484119778475744	0.0	0.3901134285491063	0.12085522226305626	-2.130151953507843	-0.28484702498903247	-0.18000582720427505	0.0	-0.022256941401025257	-0.0007547748084564959	-0.012980816643505866	-0.17498579612222148	-0.07014459833746406	-0.01541506798272585	0.0	0.0	0.0	0.0
0.0	0.12768101282782027	0.0	0.08837675401685946	0.0	-0.1394593163934586	0.0	0.0	-0.08837675401685952	0.0	0.0	0.4669786396617494	0.0	0.08699124989602586	0.2681115053217258	0.24474825244762707	-0.2289431240638046	0.0	0.08699124989602586	-0.5589407960772922	0.0	-0.10484119778475744	0.0	-0.24430051417821602	-0.022392076773651792	0.0	0.0	0.3331081011785506	-0.08181680000615282	0.0
-0.057536414490356215	0.011778303565638321	0.1106911091482805	0.105479509034379	0.0	-0.1394593163934586	-0.10412440569654369	0.0	0.0	0.0	-0.04467962443541562	-0.01846932498922632	0.04730478329440123	0.1538900043640855	0.05084539306676822	0.11661950135039577	-0.5523381038324872	0.21553230693303793	-3.6153807933369255	0.27558304801581895	0.0	-0.10484119778475744	-0.6193629662917044	-0.24430051417821602	1.3714542215382357	-0.36767241491545244	0.0	0.0	0.0	0.0
0.0	0.0	0.1106911091482805	0.24932054526026956	0.03646431135879091	-0.1092036509509886	-0.19054187877005768	0.0	0.0	0.0	0.0	0.0	-0.35502064986178056	0.10484119778475744	0.0	-0.04272454734877523	-0.01222604183504937	-0.24432954071350005	0.21553230693303793	0.354161743045027	0.014371913241257472	-0.3598568502073092	-1.5933006836578465	-0.5436569137943952	-1.738968645967626	-1.820306873786695	0.0	0.0	0.0	0.0
0.0	0.0	0.08109302162163284	0.0	0.0	0.011778303565638321	0.349588454180747	0.0	-0.14028919667492812	0.0	0.0	0.0	0.33228814520757305	0.0	0.0	0.33228814520757305	0.0	0.41338116682920595	0.08109302162163284	0.0	0.0	0.03906708950112986	0.7334940972388996	0.05084539306676822	0.8502835704562948	-3.784089201520984	0.0	0.32881035041559126	1.9629827008912661	0.0
0.0	0.05753641449035621	0.0	0.0	0.057536414490356215	-0.22055233801509144	-0.1394593163934586	0.0	0.1106911091482805	0.04794309454402279	0.0	0.10136340299277566	0.0	0.0	0.15889981748313184	0.05753641449035621	-0.3860789722972945	0.0	0.0	0.0	0.04467962443541562	-1.572228580526281	-0.07003728794860875	-1.8503173330317289	-0.4651932800738632	0.21790524782822895	0.0	-0.35502064986178056	0.12354148632734563	0.012434781476204804
0.008994279185520551	-0.03646431135879091	0.022314355131420986	-0.03646431135879091	0.0	0.0	0.0	-0.029598087526647627	0.08109302162163284	0.0	0.40928639872150024	0.008994279185520648	0.048061368686650396	0.008994279185520551	-0.0364643113587908	0.0026027781423389462	-0.03646431135879091	0.17844868425235766	-0.7119944448587565	-0.03646431135879091	0.0	0.0	0.0	0.0	0.0	0.0	0.3382793523900735	-0.3561462346944916	0.08109302162163284	0.0
0.0	-0.08837675401685957	0.0	0.019062035960864972	0.057536414490356215	0.0	-0.289867056071086	0.0	0.0	0.1106911091482805	0.0	-0.10424844905648234	0.0	-0.32881035041559126	-0.08837675401685957	-0.08837675401685963	-0.7437352516002949	0.0	-0.32881035041559126	-0.4268155540745331	0.04467962443541562	0.057536414490356215	-2.0058801287266297	0.0	-2.063416543216986	-2.470350838907879	0.0	0.0	0.0	-0.21811924126731075
0.0	-0.1394593163934586	0.0	-0.07014459833746406	0.0	0.1394593163934586	0.0	0.0	0.07014459833746406	0.0	0.0	-0.1404304924939055	0.0	0.05686173685570395	1.377504498643432	-0.1394593163934586	1.0953266072400736	0.0	0.05686173685570395	-0.013282861481760111	0.0	-0.012226041835049373	0.0	0.24430051417821602	-1.6350022307571443	0.0	0.0	-0.31101570306101717	-0.2408711047235531	0.0
0.00741783459962479	-0.10862918042800689	0.10982309883390473	0.0	0.0	0.07014459833746406	0.0	0.0	0.0	0.0	0.011779603453725251	-0.42623371360072393	-0.25713942048035987	0.00741783459962479	1.1151135789024404	-0.4902536751277986	-0.10862918042800689	-0.15473415624608022	0.10982309883390473	0.0	0.0	-0.4849446795365279	0.0	-0.29773284157925706	0.07014459833746406	0.0	0.0	0.0	0.0	0.0
0.0	-0.1394593163934586	0.0	0.029598087526647627	0.0	-0.1106911091482805	0.0	0.0	0.10412440569654369	0.0	0.0	0.0	0.0	-0.4849446795365279	-0.1394593163934586	-0.1394593163934586	-0.5073367563101797	0.0	-0.01206248284392548	-0.3382793523900735	0.0	-0.0262102994461893	0.0	-0.13690140859446978	0.022824149813153616	0.0	0.0	-0.16030880602350273	-0.16043284938344105	0.0
0.0	0.2789186327869172	0.0	-0.13862943611198905	0.0	-0.19782561116528433	0.0	0.0	0.12163953243244924	0.0	0.0	-0.22744694742281563	0.0	0.0	0.05147168536410157	0.2789186327869172	-0.20601963387373554	0.0	0.0	-0.13862943611198905	0.0	-0.09910119974502829	0.0	0.0296213362575313	0.6067594026640138	0.0	0.0	0.0	0.12163953243244921	0.0
0.21617061818265948	0.0	-0.4175480688989063	-0.057536414490356194	0.0	0.0	0.0	0.0	0.0	0.0	0.647640944776591	0.21617061818265948	-1.4013683349989285	-0.22744476860499122	0.0	-1.7346061928013947	0.0	-2.152154261700301	-0.4175480688989063	-0.057536414490356236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.1394593163934586	0.0	-0.07014459833746406	0.0	0.08837675401685952	0.0	0.0	-0.07138685033731967	0.0	0.0	0.32654814716784397	0.0	0.44587759003539806	0.1394593163934586	1.0625448239340773	0.46826966680904986	0.0	0.4330587994720736	0.2586657520781272	0.0	-0.028123341732174678	0.0	-1.5971408952461112	0.08837675401685952	0.0	0.0	1.01257541680227	0.8369401174084679	0.0
0.0	0.18000582720427502	-0.1353771169414331	0.0	0.0	0.1106911091482805	0.0	-0.02143368862259662	0.06694306539426292	0.0	0.0	0.10484119778475744	0.006210793048944729	0.0	0.28484702498903247	0.06914938063341292	0.18000582720427502	-0.45571447106033225	0.010194211988051038	0.0	0.0	-0.35502064986178056	0.0	-0.36139678033330686	0.1106911091482805	0.0	-0.3417710427414958	-0.02143368862259662	0.06694306539426292	0.0
-0.008994279185520551	0.03646431135879091	0.10660890969625497	-0.12122716071406314	0.0	0.0	0.0	0.0	0.18000582720427502	0.0	-0.08273825155365633	-0.3355424263533645	0.43462110760213013	-0.7691939745537132	0.0364643113587908	0.03646431135879091	-0.39718723684155777	0.10660890969625497	1.3303516690267023	-0.5548787089144118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7601996953681927	0.6136573754046237	0.0
0.0	0.1106911091482805	0.1106911091482805	0.0	0.0	-0.0960728581304723	0.0	-0.02143368862259662	0.06694306539426292	0.0	0.0	-0.35502064986178056	-0.35502064986178056	0.0	-0.36139678033330686	0.08221860645434387	0.1106911091482805	-0.24432954071350005	0.4785621361891262	0.0	0.0	0.04967829165559051	0.0	-0.15064301553136414	-0.09607285813047231	0.0	-0.015222895573651862	0.317933249108572	0.06694306539426287	0.0
0.0	0.3482333508429117	0.0	0.0	0.0	-0.19782561116528433	0.0	0.08109302162163287	0.0	0.0	0.0	0.8405896647423242	0.33228814520757305	0.0	-0.9535095586062126	0.7975887356702915	0.3482333508429117	0.3322881452075732	0.0	0.0	0.0	0.3445141870426224	0.0	0.0296213362575313	-0.19782561116528433	0.0	0.12016011112276276	0.08109302162163287	0.0	0.0
0.0	0.09370120546874067	0.07014459833746406	0.0	0.0	-0.08192290190310236	0.0	0.027938326963708588	0.05753641449035621	0.0	0.0	0.5379745660222857	-0.3678774399167211	0.0	0.26380474445018054	-0.7177916212356312	0.09370120546874067	-0.29773284157925706	0.396692745505308	0.0	0.0	-0.48268247628878064	0.0	-0.003922751784425416	-0.08192290190310236	0.0	0.38295897682548913	-0.29860982020413535	0.05753641449035618	0.0
0.0	-0.040546510810816436	0.0	0.08109302162163284	0.029598087526647627	0.09891280558264218	-0.20877403444945314	0.0	-0.0008298802814695285	0.0	0.0	-0.03906708950112986	0.0	0.33228814520757305	-0.07961360031194631	0.4030688759768343	-1.3656526731340395	0.0	0.4493553848273799	0.4133811668292059	-0.3382793523900735	0.3823565341406808	-0.18883255508593483	0.45167125219667537	0.11461664220967338	-0.31013743744222877	0.0	0.4849446795365279	0.3670475596352516	0.0
0.0	0.18000582720427502	0.0	-0.04137639109228595	0.0	-0.06931471805599454	0.07014459833746406	0.0	0.1438410362258905	0.027938326963708588	0.0	0.0	0.0	0.35502064986178056	0.180005827204275	0.18000582720427505	0.41795923744624874	0.0	0.35502064986178056	0.4307114983893014	0.0	0.0	-0.3678774399167211	-0.06931471805599454	-0.4110181500490749	-0.29773284157925706	0.0	0.6733750929242601	2.591677676300754	0.38295897682548913
0.0	-0.09891280558264218	0.0	0.1106911091482805	0.08109302162163287	-0.12768101282782027	0.0	0.0	0.1394593163934586	0.0	0.0	-0.5449787897804264	0.0	0.0	-0.20027620857541778	-0.4254609527504861	-0.09891280558264215	0.0	0.9230855075406185	0.11069110914828051	0.12016011112276276	-0.059337470872272646	0.08109302162163287	-0.2681115053217258	0.19886713434002365	0.0	0.0	0.0	0.1394593163934586	0.0
0.0	0.1106911091482805	0.0	-0.06606239888543854	0.0	0.18000582720427502	0.0	0.0	-0.1653875761864668	0.08925742052568386	0.0	0.10484119778475744	0.0	-0.437404593738706	0.21553230693303793	-1.6637704380023224	0.11690190219722524	0.0	0.47142886914707444	-0.05985160583649379	0.0	-0.32881035041559126	0.0	-0.14880452321131624	0.5065539743721189	0.0	0.0	-0.05457015740089183	0.2236576532002921	0.12167851302081789
0.029598087526647627	0.13945931639345854	-0.07014459833746406	-0.040546510810816436	0.0	-0.12768101282782027	0.0	0.0	0.08109302162163287	0.0	-0.3382793523900735	0.5841859308455823	0.3974755274433687	0.02959808752664761	0.4717474616010316	1.2416455563003572	-0.5948494835967191	0.29773284157925706	-0.07014459833746406	-0.04054651081081645	0.0	-0.10136340299277563	0.0	-0.2290444158205959	0.3159343739598305	0.0	0.0	0.0	0.08109302162163287	0.0
0.0	-0.15123761995909693	0.0	0.07014459833746406	0.057536414490356215	-0.13424771627955714	-0.011778303565638321	0.0	0.12768101282782027	-0.08109302162163287	0.0	-0.03906708950112986	0.0	-0.3678774399167211	-0.07323746984041998	-0.04698917090261459	-2.1765093674066143	0.0	-0.0413292927488772	-0.29773284157925706	0.04467962443541562	-0.2747517307172166	0.01846932498922632	-0.4665358614871302	0.1532333413871569	-0.05084539306676822	0.0	0.10136340299277563	0.2290444158205959	-0.12016011112276276
-0.0068662238321432895	0.15531981941112244	-0.10785116169611059	-0.03646431135879091	0.0	-0.1106911091482805	0.0	0.0	0.0	0.0	0.2849125845975301	0.9368715015500679	0.9014607439136445	-0.0068662238321432895	0.8767578466819721	5.076889468243363	0.15531981941112244	0.800475806049677	-0.10785116169611059	-0.0364643113587908	0.0	0.32881035041559126	0.0	0.21811924126731075	-0.1106911091482805	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.11157177565710485	0.0	0.0	-0.1653875761864668	0.18000582720427502	0.0	-0.08837675401685952	0.1106911091482805	0.0	0.0	0.33303268250322765	0.0	0.0	-0.006334255227940733	0.0	0.44460445816033256	0.11157177565710485	0.0	0.0	-0.05457015740089183	0.0	-0.21995773358735862	3.847855104899986	-1.5944557199463278	0.0	-0.10484119778475744	-0.19321795180161694	-0.21811924126731075
0.0	-0.12484106537565037	0.0	0.1394593163934586	-0.029129792736209442	0.022314355131420986	0.1106911091482805	0.0	0.0	0.0	0.0	-0.05457015740089183	0.0	0.10484119778475744	0.2858068533215875	-0.12484106537565037	-1.7944614147414957	0.0	0.10484119778475745	0.24430051417821602	-0.451570977177947	-0.02912979273620947	-0.04135583457125881	0.022314355131420993	0.12715555291617842	0.21553230693303793	0.0	0.0	0.0	0.0
0.05315469465792427	0.0008298802814695285	-0.15644922007299839	-0.02876820724517811	0.0	-0.12768101282782027	0.0	0.0	0.08109302162163284	0.0	0.41876993132689805	-0.43178998487860365	-0.04820870833485141	0.05315469465792427	-0.3670475596352516	-0.5441489094989569	0.0008298802814695194	-0.257812623065774	-0.15644922007299836	-0.02876820724517809	0.0	-0.10136340299277566	0.0	-0.2290444158205959	-0.12768101282782027	0.0	0.0	0.0	0.08109302162163284	0.0
0.0	0.0	0.04054651081081642	0.0	0.0	0.0397166305293469	0.07014459833746406	-0.08713450201700383	0.1106911091482805	0.0	0.0	0.0	0.03906708950112986	0.0	0.0	0.15613432912093667	0.0	-0.3640017864757044	0.04054651081081642	0.0	0.0	0.4849446795365279	0.0	0.08104592327822407	-0.0773506090904599	0.07014459833746406	-0.5150460521776233	-0.5330120920524019	-0.21811924126731075	0.0
0.0	0.11069110914828048	0.0	-0.0008298802814695285	0.0	0.0	0.20877403444945314	0.0	0.0	-0.08713450201700383	0.0	0.3678710270408456	0.0	0.4849446795365279	0.11069110914828045	0.11069110914828048	0.4785685490650016	0.0	0.3678774399167211	0.04049941246740768	0.0	0.0	0.47271863770147854	0.0	0.47271863770147854	-1.419517022167515	0.0	0.0	0.0	-0.5150460521776233
-0.029129792736209442	0.04462871026284193	0.0008298802814695285	0.021484474849951456	0.0	0.0	0.0	-0.08109302162163287	0.13945931639345854	0.0	0.020548498919381042	-0.029129792736209303	-0.5140744722727374	0.45581488680031845	0.04462871026284221	-0.3232487296538792	0.41250615017956305	-0.3670475596352516	0.4100302000711924	0.3893619147666726	0.0	0.0	0.0	0.0	0.0	0.0	-0.12016011112276276	0.25119512358593993	0.4717474616010316	0.0
0.0	0.022314355131420976	0.0	0.0	-0.02143368862259662	0.02231435513142098	-0.0258154084550285	0.0	-0.028768207245178104	-0.027938326963708588	0.0	-0.02191254868322995	0.0	0.0	0.0004018064481910444	0.022314355131420965	0.022314355131420976	0.0	0.0	0.0	-0.015222895573651862	-0.02143368862259662	0.12987581842043985	0.022314355131420993	1.2228278904713523	-2.2571577277964963	0.0	0.012856790054940559	-0.13297865681004434	-0.38295897682548913
0.0	0.08837675401685952	0.0	-0.08837675401685952	0.0	0.07014459833746406	0.0	0.0	-0.1394593163934586	0.0	0.0	0.32654814716784386	0.0	0.0	0.08837675401685952	-1.6860847931337433	0.08837675401685952	0.0	0.0	-0.08837675401685952	0.0	-0.3678774399167211	0.0	-0.29773284157925706	-0.04692264128234275	0.0	0.0	0.0	-0.1394593163934586	0.0
0.0	-0.13424771627955714	-0.22576393812899292	0.0	0.0	0.0008298802814695285	0.0	0.05315469465792427	0.0	0.0	0.0	-0.33228814520757305	-0.7083727114417233	0.0	1.77224527244872	-0.8546764976893304	-0.13424771627955714	2.9499827219278796	-0.22576393812899292	0.0	0.0	-0.47208788948158736	0.0	-0.02764262241246712	0.0008298802814695333	0.0	0.41876993132689805	0.05315469465792427	0.0	0.0
